# s Q0 Q2 Q4 Q6 Q8 Q10
4.185052204466096354e-02 9.989371160266711236e-01 5.716937907423184889e-07 9.249059900475560831e-07 3.248455661797871469e-07 5.152375811093829892e-07 -1.704006158032058377e-09
4.241954270692029766e-02 9.989223260095343448e-01 5.875544071372054563e-07 9.505448749975373468e-07 3.338506606819341559e-07 5.295205299871365438e-07 -1.753079686533186557e-09
4.299630005914809039e-02 9.989074203315959632e-01 6.038577645277314344e-07 9.768985856177211917e-07 3.431068302923229767e-07 5.442017070050645828e-07 -1.803597868797524110e-09
4.358089929325677236e-02 9.988923980900620281e-01 6.206163290185252251e-07 1.003987212857298593e-06 3.526211320908277339e-07 5.592923052885168101e-07 -1.855604486091260820e-09
4.417344703140068524e-02 9.988772583751180933e-01 6.378429218515532518e-07 1.031831418547715278e-06 3.624008236643226302e-07 5.748038360493533579e-07 -1.909144746153705433e-09
4.477405134542242204e-02 9.988620002698757050e-01 6.555507297031449338e-07 1.060452451785450522e-06 3.724533689951813571e-07 5.907481376552641959e-07 -1.964265126780910323e-09
4.538282177656344923e-02 9.988466228503181110e-01 6.737533152212178636e-07 1.089872165963109571e-06 3.827864442451530069e-07 6.071373852086157042e-07 -2.021013724860870477e-09
4.599986935544285449e-02 9.988311251852448613e-01 6.924646279364085260e-07 1.120113036130250312e-06 3.934079439875123323e-07 6.239841001608148196e-07 -2.079440103115633306e-09
4.662530662230762735e-02 9.988155063362166297e-01 7.116990154569972779e-07 1.151198176965461110e-06 4.043259874545350016e-07 6.413011603562535652e-07 -2.139595440849359277e-09
4.725924764755833063e-02 9.987997653574982593e-01 7.314712350315723636e-07 1.183151361174386737e-06 4.155489251340871719e-07 6.591018102246898561e-07 -2.201532384080681933e-09
4.790180805255385421e-02 9.987839012960045837e-01 7.517964653902181627e-07 1.215997038596639988e-06 4.270853452828827959e-07 6.773996715169143914e-07 -2.265305401363815782e-09
4.855310503069897032e-02 9.987679131912425845e-01 7.726903189986995513e-07 1.249760355704199640e-06 4.389440809097144064e-07 6.962087541103557852e-07 -2.330970637561425049e-09
4.921325736881874968e-02 9.987518000752536595e-01 7.941688546430009700e-07 1.284467175758084730e-06 4.511342168237797597e-07 7.155434672556579332e-07 -2.398586021487615406e-09
4.988238546882332869e-02 9.987355609725577787e-01 8.162485903859281034e-07 1.320144099556718606e-06 4.636650968909148330e-07 7.354186311530032809e-07 -2.468211375539650278e-09
5.056061136966764208e-02 9.987191949000930880e-01 8.389465169386136129e-07 1.356818486711198942e-06 4.765463316411795830e-07 7.558494887479636338e-07 -2.539908275442035433e-09
5.124805876960934065e-02 9.987027008671609529e-01 8.622801113645814515e-07 1.394518477714687176e-06 4.897878058230661224e-07 7.768517181181496709e-07 -2.613740416027129192e-09
5.194485304876955006e-02 9.986860778753628987e-01 8.862673512529167659e-07 1.433273016491787810e-06 5.033996864587866546e-07 7.984414449791294743e-07 -2.689773475329761940e-09
5.265112129200034269e-02 9.986693249185454313e-01 9.109267292736297695e-07 1.473111873714432380e-06 5.173924309694488783e-07 8.206352557064666795e-07 -2.768075283318713431e-09
5.336699231206309957e-02 9.986524409827370885e-01 9.362772682018949149e-07 1.514065670703231337e-06 5.317767957054114029e-07 8.434502105951089040e-07 -2.848715690666485158e-09
5.409259667312202313e-02 9.986354250460899307e-01 9.623385363250170337e-07 1.556165904201998732e-06 5.465638444510433633e-07 8.669038577536362646e-07 -2.931766943886490030e-09
5.482806671455710268e-02 9.986182760788187007e-01 9.891306633699760901e-07 1.599444971713338816e-06 5.617649574590576627e-07 8.910142471629736221e-07 -3.017303559127045332e-09
5.557353657510084172e-02 9.986009930431399839e-01 1.016674356865644468e-06 1.643936197683319436e-06 5.773918405837589225e-07 9.157999452972537130e-07 -3.105402500956332478e-09
5.632914221730312559e-02 9.985835748932085920e-01 1.044990919028995778e-06 1.689673860358394398e-06 5.934565348499694999e-07 9.412800500304047156e-07 -3.196143061556422700e-09
5.709502145232878828e-02 9.985660205750587215e-01 1.074102264089685301e-06 1.736693219603000531e-06 6.099714260271152053e-07 9.674742062263745093e-07 -3.289607246666144627e-09
5.787131396509229836e-02 9.985483290265386724e-01 1.104030936193483211e-06 1.785030545369862239e-06 6.269492547650975771e-07 9.944026215449062896e-07 -3.385879660579514498e-09
5.865816133973419944e-02 9.985304991772494532e-01 1.134800127799989222e-06 1.834723147113102815e-06 6.444031268620177380e-07 1.022086082861706355e-06 -3.485047696547912019e-09
5.945570708544391236e-02 9.985125299484814976e-01 1.166433698665568438e-06 1.885809403969780226e-06 6.623465240013857348e-07 1.050545973027946526e-06 -3.587201428019182992e-09
6.026409666263371490e-02 9.984944202531492730e-01 1.198956195328534539e-06 1.938328796002459353e-06 6.807933145297632054e-07 1.079804288369358363e-06 -3.692434007072289051e-09
6.108347750946849924e-02 9.984761689957279973e-01 1.232392871237736868e-06 1.992321936195814454e-06 6.997577648318073737e-07 1.109883656457350103e-06 -3.800841562367473837e-09
6.191399906875630355e-02 9.984577750721885803e-01 1.266769707443444832e-06 2.047830603502800297e-06 7.192545508746915637e-07 1.140807354554039956e-06 -3.912523402982341276e-09
6.275581281520445365e-02 9.984392373699320089e-01 1.302113433942163128e-06 2.104897776767027656e-06 7.392987702598958017e-07 1.172599328456702697e-06 -4.027581923581383653e-09
