# s Q0 Q2 Q4 Q6 Q8 Q10
6.275581281520445365e-02 9.995512983205028235e-01 7.111871258497248753e-07 1.545544364058031772e-06 6.468301067343222333e-07 2.277121323048646511e-06 -6.369733429234519078e-07
6.360907228304628347e-02 9.995451082208135496e-01 7.311027741141426456e-07 1.588630866823572328e-06 6.648646095397499636e-07 2.340565937994495963e-06 -6.547243401526859963e-07
6.447393309404345074e-02 9.995388535561589016e-01 7.515817721519216918e-07 1.632928104336150480e-06 6.834059768321294728e-07 2.405791823273131273e-06 -6.729738725327714819e-07
6.535055298586910089e-02 9.995325336535261229e-01 7.726402746741572318e-07 1.678470462579309023e-06 7.024686079827683813e-07 2.472849504818205311e-06 -6.917360875983510808e-07
6.623909184087668767e-02 9.995261478328962834e-01 7.942949078347463239e-07 1.725293317430426384e-06 7.220673169274968003e-07 2.541790960455454896e-06 -7.110255398099681080e-07
6.713971171526031401e-02 9.995196954071723372e-01 8.165627833519566269e-07 1.773433063563907327e-06 7.422173444001700076e-07 2.612669662154882780e-06 -7.308572022943269383e-07
6.805257686861129751e-02 9.995131756821039604e-01 8.394615130587220514e-07 1.822927144213484856e-06 7.629343705265477480e-07 2.685540619534969936e-06 -7.512464789362017362e-07
6.897785379387658122e-02 9.995065879562130551e-01 8.630092237005851168e-07 1.873814081933236234e-06 7.842345274806615902e-07 2.760460424907708974e-06 -7.722092172336789956e-07
6.991571124772466561e-02 9.994999315207211410e-01 8.872245724052071563e-07 1.926133510142904917e-06 8.061344128662630268e-07 2.837487299371155149e-06 -7.937617210803637113e-07
7.086632028132422434e-02 9.994932056594703074e-01 9.121267624924110722e-07 1.979926205688068547e-06 8.286511032863722867e-07 2.916681140437330041e-06 -8.159207641992520420e-07
7.182985427154131575e-02 9.994864096488504934e-01 9.377355598980066110e-07 2.035234122290184082e-06 8.518021685237940246e-07 2.998103570899021043e-06 -8.387036037042855085e-07
7.280648895256074116e-02 9.994795427577172209e-01 9.640713098815199069e-07 2.092100425119208458e-06 8.756056857965332743e-07 3.081817989426474109e-06 -8.621279945151660544e-07
7.379640244793725379e-02 9.994726042473180971e-01 9.911549544432421791e-07 2.150569526277039907e-06 9.000802547518103688e-07 3.167889622404402783e-06 -8.862122037901329697e-07
7.479977530308275224e-02 9.994655933712111029e-01 1.019008050272441462e-06 2.210687121336727827e-06 9.252450129030483626e-07 3.256385577305845334e-06 -9.109750257905639880e-07
7.581679051819496806e-02 9.994585093751860994e-01 1.047652787048845941e-06 2.272500227082753349e-06 9.511196512143428659e-07 3.347374897899854152e-06 -9.364357975914035786e-07
7.684763358163397562e-02 9.994513514971825607e-01 1.077112006503364535e-06 2.336057220257420296e-06 9.777244304635602461e-07 3.440928620837398806e-06 -9.626144148483777040e-07
7.789249250375253342e-02 9.994441189672099712e-01 1.107409222060693059e-06 2.401407877459413395e-06 1.005080198088912070e-06 3.537119833913532479e-06 -9.895313480363078690e-07
7.895155785118633529e-02 9.994368110072646694e-01 1.138568638866754144e-06 2.468603416357234948e-06 1.033208405191198216e-06 3.636023736337624921e-06 -1.017207659619025567e-06
8.002502278161052751e-02 9.994294268312471363e-01 1.170615174758752473e-06 2.537696537934630028e-06 1.062131124563255307e-06 3.737717700361280790e-06 -1.045665021050072839e-06
8.111308307896872294e-02 9.994219656448765088e-01 1.203574481549779730e-06 2.608741470185376533e-06 1.091871068733514391e-06 3.842281335156960490e-06 -1.074925730956885735e-06
