# s Q0 Q2 Q4 Q6 Q8 Q10
6.805257686861129751e-02 9.996432769957613873e-01 1.080297981935182012e-06 2.627229123415242970e-06 9.998552597119881174e-07 2.162567342294989138e-06 1.049296168662747088e-06
6.897785379387658122e-02 9.996382695910814853e-01 1.110560874294907180e-06 2.700545004265479615e-06 1.027757369776624152e-06 2.222896893917471345e-06 1.078563891648442603e-06
6.991571124772466561e-02 9.996332065326380967e-01 1.141680116827663938e-06 2.775923797212485203e-06 1.056444569516092046e-06 2.284923147736461408e-06 1.108654541565071163e-06
7.086632028132422434e-02 9.996280872022133002e-01 1.173680271211972949e-06 2.853424184315453414e-06 1.085939191688420547e-06 2.348694334695531412e-06 1.139591503010680081e-06
7.182985427154131575e-02 9.996229109747291064e-01 1.206586615760053738e-06 2.933106539577849718e-06 1.116264213054082525e-06 2.414260074991212061e-06 1.171398833818703106e-06
7.280648895256074116e-02 9.996176772181720738e-01 1.240425166764007028e-06 3.015032978624067534e-06 1.147443273086866376e-06 2.481671418693499089e-06 1.204101284724170224e-06
7.379640244793725379e-02 9.996123852935154819e-01 1.275222700465483840e-06 3.099267409616122405e-06 1.179500693448379398e-06 2.550980887541937640e-06 1.237724319604881519e-06
7.479977530308275224e-02 9.996070345546425040e-01 1.311006775692951234e-06 3.185875585682816251e-06 1.212461498038145838e-06 2.622242517979022312e-06 1.272294136321098108e-06
7.581679051819496806e-02 9.996016243482676034e-01 1.347805757210951290e-06 3.274925159134365762e-06 1.246351433431455657e-06 2.695511905483045687e-06 1.307837688177490587e-06
7.684763358163397562e-02 9.995961540138567081e-01 1.385648839754958289e-06 3.366485737053146777e-06 1.281196990132636887e-06 2.770846250187527657e-06 1.344382706013660889e-06
7.789249250375253342e-02 9.995906228835473861e-01 1.424566072796847141e-06 3.460628938534607066e-06 1.317025424456317565e-06 2.848304403850204548e-06 1.381957720947381373e-06
7.895155785118633529e-02 9.995850302820683542e-01 1.464588386091102770e-06 3.557428453883389513e-06 1.353864780828622266e-06 2.927946918242059252e-06 1.420592087797636941e-06
8.002502278161052751e-02 9.995793755266557667e-01 1.505747615957448216e-06 3.656960105178874202e-06 1.391743915095730507e-06 3.009836094924374073e-06 1.460316009189392720e-06
8.111308307896872294e-02 9.995736579269721700e-01 1.548076532404268969e-06 3.759301909024326987e-06 1.430692518177210394e-06 3.094036036542856432e-06 1.501160560381528412e-06
8.221593718918115967e-02 9.995678767850204594e-01 1.591608867050625057e-06 3.864534140898410345e-06 1.470741140653294813e-06 3.180612699610555848e-06 1.543157714821671326e-06
8.333378625633819370e-02 9.995620313950620561e-01 1.636379341898716817e-06 3.972739401417337562e-06 1.511921218079264469e-06 3.269633948852600823e-06 1.586340370456233195e-06
8.446683415938599504e-02 9.995561210435293109e-01 1.682423699007080214e-06 4.084002684792809482e-06 1.554265096843731748e-06 3.361169613184783513e-06 1.630742376824146851e-06
8.561528754931102547e-02 9.995501450089381290e-01 1.729778731043530900e-06 4.198411449087445810e-06 1.597806061002705467e-06 3.455291543322069142e-06 1.676398562944932831e-06
8.677935588683004242e-02 9.995441025618027053e-01 1.778482312769163935e-06 4.316055688554783120e-06 1.642578359906942011e-06 3.552073671090543314e-06 1.723344766030316000e-06
