# s Q0 Q2 Q4 Q6 Q8 Q10
5.557353657510084172e-02 9.954105673138916588e-01 9.972828130548822100e-07 3.767248653341686631e-06 8.943732692585232243e-07 5.346062484425744395e-07 1.558677574419933067e-06
5.632914221730312559e-02 9.953599807458228810e-01 1.025079226822968493e-06 3.872020248060377480e-06 9.192573558209357840e-07 5.494904152175202336e-07 1.602016140828840130e-06
5.709502145232878828e-02 9.953091115599110861e-01 1.053656653256825004e-06 3.979726129608625792e-06 9.448387964410156007e-07 5.647921072739749611e-07 1.646568049461705665e-06
5.787131396509229836e-02 9.952579581924280161e-01 1.083037280373736316e-06 4.090449262593582922e-06 9.711373264642875449e-07 5.805231577735186700e-07 1.692367589102976067e-06
5.865816133973419944e-02 9.952065190711669729e-01 1.113243935669859716e-06 4.204274986429480672e-06 9.981732468511998924e-07 5.966957397312691044e-07 1.739450029291326316e-06
5.945570708544391236e-02 9.951547926154005186e-01 1.144300105009625530e-06 4.321291084206188022e-06 1.025967440834692788e-06 6.133223760350884244e-07 1.787851648770055236e-06
6.026409666263371490e-02 9.951027772358344015e-01 1.176229951752889867e-06 4.441587853872410740e-06 1.054541390577292795e-06 6.304159495143957755e-07 1.837609764793430631e-06
6.108347750946849924e-02 9.950504713345644792e-01 1.209058336783186410e-06 4.565258181232691773e-06 1.083917194816719987e-06 6.479897135573933516e-07 1.888762763277577512e-06
6.191399906875630355e-02 9.949978733050317548e-01 1.242810838938216168e-06 4.692397615272092064e-06 1.114117586736015626e-06 6.660573028942141417e-07 1.941350129851578544e-06
6.275581281520445365e-02 9.949449815319781898e-01 1.277513776247561097e-06 4.823104445532513057e-06 1.145165952657467831e-06 6.846327448488804962e-07 1.995412481811970282e-06
6.360907228304628347e-02 9.948917943914005191e-01 1.313194227479773334e-06 4.957479782058090475e-06 1.177086350797206401e-06 7.037304706780993463e-07 2.050991601037749143e-06
6.447393309404345074e-02 9.948383102505073960e-01 1.349880054632119988e-06 5.095627637444562020e-06 1.209903531022581103e-06 7.233653274723573869e-07 2.108130467859445651e-06
6.535055298586910089e-02 9.947845274676707650e-01 1.387599926091939081e-06 5.237655011315378548e-06 1.243642955190698361e-06 7.435525904091120789e-07 2.166873295927408077e-06
6.623909184087668767e-02 9.947304443923831174e-01 1.426383340198791788e-06 5.383671977547927936e-06 1.278330817646628325e-06 7.643079751479846556e-07 2.227265568124674649e-06
6.713971171526031401e-02 9.946760593652103077e-01 1.466260649810702355e-06 5.533791773821066281e-06 1.313994066776668340e-06 7.856476508201213302e-07 2.289354073523193405e-06
6.805257686861129751e-02 9.946213707177459229e-01 1.507263087605228744e-06 5.688130893812800909e-06 1.350660427196497416e-06 8.075882534024311332e-07 2.353186945430994239e-06
6.897785379387658122e-02 9.945663767725646531e-01 1.549422791846387852e-06 5.846809182377748034e-06 1.388358422154267218e-06 8.301468992675434889e-07 2.418813700578292865e-06
6.991571124772466561e-02 9.945110758431768838e-01 1.592772833255112607e-06 6.009949933254616008e-06 1.427117397094437362e-06 8.533411993872061813e-07 2.486285279442324719e-06
7.086632028132422434e-02 9.944554662339810669e-01 1.637347242489746650e-06 6.177679989835737227e-06 1.466967543622787956e-06 8.771892738093545842e-07 2.555654087774021613e-06
7.182985427154131575e-02 9.943995462402175356e-01 1.683181038648473040e-06 6.350129848746500562e-06 1.507939924477642068e-06 9.017097667152851686e-07 2.626974039339480599e-06
7.280648895256074116e-02 9.943433141479209869e-01 1.730310258302098877e-06 6.527433766773357440e-06 1.550066498749333849e-06 9.269218616781501075e-07 2.700300599942049247e-06
7.379640244793725379e-02 9.942867682338732971e-01 1.778771985697251198e-06 6.709729870698568018e-06 1.593380148295660078e-06 9.528452976016922880e-07 2.775690832728072830e-06
7.479977530308275224e-02 9.942299067655564482e-01 1.828604383865784424e-06 6.897160270387674157e-06 1.637914704937324540e-06 9.795003851324993752e-07 2.853203444830956108e-06
7.581679051819496806e-02 9.941727280011045664e-01 1.879846726376555349e-06 7.089871175476751460e-06 1.683704978017626465e-06 1.006908023339230379e-06 2.932898835408615067e-06
7.684763358163397562e-02 9.941152301892561827e-01 1.932539430340870849e-06 7.288013015258126331e-06 1.730786783228435924e-06 1.035089717115069974e-06 3.014839145084286486e-06
7.789249250375253342e-02 9.940574115693051604e-01 1.986724090408517960e-06 7.491740562113797351e-06 1.779196972287266431e-06 1.064067595097225389e-06 3.099088306846667706e-06
7.895155785118633529e-02 9.939992703710540667e-01 2.042443513462310055e-06 7.701213058886010644e-06 1.828973463004431849e-06 1.093864427874519849e-06 3.185712098472119115e-06
8.002502278161052751e-02 9.939408048147648778e-01 2.099741754849775260e-06 7.916594349590383954e-06 1.880155270984187450e-06 1.124503647111362160e-06 3.274778196467519485e-06
8.111308307896872294e-02 9.938820131111087974e-01 2.158664155214027298e-06 8.138053014423216709e-06 1.932782541524633181e-06 1.156009364869363392e-06 3.366356231633117121e-06
8.221593718918115967e-02 9.938228934611207377e-01 2.219257378765286062e-06 8.365762508478319891e-06 1.986896582962655988e-06 1.188406393756341266e-06 3.460517846247999695e-06
8.333378625633819370e-02 9.937634440561453619e-01 2.281569452703151734e-06 8.599901304569329059e-06 2.042539901004548285e-06 1.221720267674814658e-06 3.557336752943609665e-06
8.446683415938599504e-02 9.937036630777924540e-01 2.345649807533503680e-06 8.840653040530665108e-06 2.099756233632873951e-06 1.255977262967358022e-06 3.656888795330987224e-06
8.561528754931102547e-02 9.936435486978838494e-01 2.411549318898409816e-06 9.088206670619223781e-06 2.158590587497347485e-06 1.291204420418627361e-06 3.759252010401319057e-06
8.677935588683004242e-02 9.935830990784048078e-01 2.479320350664220838e-06 9.342756621393793050e-06 2.219089275381275593e-06 1.327429567912046524e-06 3.864506692767030835e-06
8.795925148059269283e-02 9.935223123714557181e-01 2.549016798982987052e-06 9.604502952485440324e-06 2.281299954288346656e-06 1.364681343515832070e-06 3.972735460815896419e-06
8.915518952590333057e-02 9.934611867191974754e-01 2.620694138174283248e-06 9.873651521692297623e-06 2.345271665400516393e-06 1.402989219630876615e-06 4.084023324788157063e-06
9.036738814396948205e-02 9.933997202538056293e-01 2.694409467498263025e-06 1.015041415537981216e-05 2.411054874478901925e-06 1.442383527486204970e-06 4.198457756888005819e-06
